Year,Make,Model,Class,Fuel Type,City MPG (FT1),Highway MPG (FT1),Unadjusted City MPG (FT1),Unadjusted Highway MPG (FT1),Annual Fuel Cost (FT1)
2016,Mercedes-Benz,GLA250 4matic,Small Sport Utility Vehicle 4WD,Premium or E85,24,32,30.9,45,1550
2016,Mercedes-Benz,GLA250 4matic,Small Sport Utility Vehicle 4WD,Premium,24,32,30.9,45,1550
2016,Mercedes-Benz,GLC300,Small Sport Utility Vehicle 2WD,Premium,22,28,27.7,40.4,1750
2016,Mercedes-Benz,GLC300 4matic,Small Sport Utility Vehicle 4WD,Premium,21,28,26.8,39.3,1750
2016,Mercedes-Benz,GLE300 d 4matic,Standard Sport Utility Vehicle 4WD,Diesel,22,29,31.1,44.1,1600
2016,Mercedes-Benz,GLE350,Standard Sport Utility Vehicle 2WD,Premium,18,23,22.8,32.8,2100
2016,Mercedes-Benz,GLE350 4matic,Standard Sport Utility Vehicle 4WD,Premium,18,22,21.9,31.1,2250
2016,Mercedes-Benz,GLE350 4matic,Standard Sport Utility Vehicle 4WD,Premium or E85,18,22,21.9,31.1,2250
2016,Mercedes-Benz,GLE350 d 4matic,Standard Sport Utility Vehicle 4WD,Diesel,23,29,29.6,41.5,1550
2016,Mercedes-Benz,GLE400 4matic,Standard Sport Utility Vehicle 4WD,Premium,18,22,22.4,30.6,2100
2016,Mercedes-Benz,GLE450 AMG Coupe,Standard Sport Utility Vehicle 4WD,Premium,17,23,21.7,32.2,2100
2016,Mercedes-Benz,GLE550e 4matic,Standard Sport Utility Vehicle 4WD,Premium and Electricity,20,23,26.9,32.3,2000
2016,Mercedes-Benz,Maybach S 600,Large Cars,Premium,13,20,15.9,27.9,2800
2016,Mercedes-Benz,Metris (Cargo Van),Special Purpose Vehicle 2WD,Premium,21,24,26.7442,35.9649,1900
2016,Mercedes-Benz,Metris (Passenger Van),Special Purpose Vehicle 2WD,Premium,20,23,25.9,35.1,1900
2016,Mercedes-Benz,S550,Large Cars,Premium,17,26,21.8,35.5,2100
2016,Mercedes-Benz,S550 4matic,Large Cars,Premium,16,26,20.5,34.5,2250
2016,Mercedes-Benz,S550 4matic Coupe,Compact Cars,Premium,16,24,20.4,33.4,2250
2016,Mercedes-Benz,S550e,Large Cars,Premium and Electricity,24,30,30.2,42.2,1650
2016,Mercedes-Benz,S600,Large Cars,Premium,14,21,16.8,29.6,2650
2016,Mercedes-Benz,SL400,Two Seaters,Premium,20,27,25.2,37.9,1850
2016,Mercedes-Benz,SL550,Two Seaters,Premium,16,24,20.1,34.1,2250
2016,Mercedes-Benz,SLK300,Two Seaters,Premium,25,32,31.5,45.7,1500
2016,Mercedes-Benz,SLK350,Two Seaters,Premium,21,29,26.8851,40.5697,1750
2016,MINI,Cooper Clubman,Midsize Cars,Premium,25,33,32.0437,47.4495,1500
2016,MINI,Cooper Clubman,Midsize Cars,Premium,25,34,31.6,48.9,1500
2016,MINI,Cooper Convertible,Minicompact Cars,Premium,27,36,34.9379,51.9366,1400
2016,MINI,Cooper Convertible,Minicompact Cars,Premium,27,36,34.9,53.3,1400
2016,MINI,Cooper Countryman,Compact Cars,Premium,25,29,32.1,42,1550
2016,MINI,Cooper Countryman,Compact Cars,Premium,26,32,34.4,45.7,1450
2016,MINI,Cooper Hardtop 2 door,Subcompact Cars,Premium,27,36,35.0816,52.4369,1400
2016,MINI,Cooper Hardtop 2 door,Subcompact Cars,Premium,28,38,36.3,55.7,1300
2016,MINI,Cooper Hardtop 4 door,Subcompact Cars,Premium,27,36,35.0816,52.4369,1400
2016,MINI,Cooper Hardtop 4 door,Subcompact Cars,Premium,28,38,37.4,55.7,1300
2016,MINI,Cooper Paceman,Compact Cars,Premium,25,29,32.1,42,1550
2016,MINI,Cooper Paceman,Compact Cars,Premium,26,32,34.4,45.7,1450
2016,MINI,Cooper S Clubman,Midsize Cars,Premium,23,33,30.1433,47.3,1550
2016,MINI,Cooper S Clubman,Midsize Cars,Premium,22,31,28.3,44.5,1700
2016,MINI,Cooper S Convertible,Minicompact Cars,Premium,25,33,32.7371,47.5866,1500
2016,MINI,Cooper S Convertible,Minicompact Cars,Premium,23,32,29.2708,46.9241,1650
2016,MINI,Cooper S Countryman,Compact Cars,Premium,25,31,32.4,45.3,1500
2016,MINI,Cooper S Countryman,Compact Cars,Premium,26,32,33.9,45.5,1500
2016,MINI,Cooper S Countryman All4,Compact Cars,Premium,23,30,29.884,42.6871,1650
2016,MINI,Cooper S Countryman All4,Compact Cars,Premium,25,30,32.1499,43.4501,1550
2016,MINI,Cooper S Hardtop 2 door,Subcompact Cars,Premium,25,33,32.8579,46.9964,1500
2016,MINI,Cooper S Hardtop 2 door,Subcompact Cars,Premium,23,33,29.9411,47.0088,1550
2016,MINI,Cooper S Hardtop 4 door,Subcompact Cars,Premium,25,33,32.8579,46.9964,1500
2016,MINI,Cooper S Hardtop 4 door,Subcompact Cars,Premium,23,33,29.9411,47.0088,1550
2016,MINI,Cooper S Paceman,Compact Cars,Premium,25,31,32.4,45.3,1500
2016,MINI,Cooper S Paceman,Compact Cars,Premium,26,32,33.9,45.5,1500
2016,MINI,Cooper S Paceman All4,Compact Cars,Premium,23,30,29.884,42.6871,1650
2016,MINI,Cooper S Paceman All4,Compact Cars,Premium,25,30,32.1499,43.4501,1550
2016,MINI,JCW Countryman All4,Compact Cars,Premium,23,30,29.884,42.6871,1650
2016,MINI,JCW Countryman All4,Compact Cars,Premium,25,30,32.1499,43.4501,1550
2016,MINI,JCW Paceman All4,Compact Cars,Premium,23,30,29.884,42.6871,1650
2016,MINI,JCW Paceman All4,Compact Cars,Premium,25,30,32.1499,43.4501,1550
2016,MINI,John Cooper Works Hardtop,Subcompact Cars,Premium,25,31,32.295,44.2707,1550
2016,MINI,John Cooper Works Hardtop,Subcompact Cars,Premium,23,30,28.9,43.1,1700
2016,Mitsubishi,i-MiEV,Subcompact Cars,Electricity,126,99,180.5254,140.9876,600
2016,Mitsubishi,Lancer,Compact Cars,Regular,27,34,35.0671,48.9774,1150
2016,Mitsubishi,Lancer,Compact Cars,Regular,24,31,30.676,43.7602,1350
2016,Mitsubishi,Lancer,Compact Cars,Regular,24,33,31.4,47.7,1250
2016,Mitsubishi,Lancer,Compact Cars,Regular,22,30,28.5,43.2,1400
2016,Mitsubishi,Lancer 4WD,Compact Cars,Regular,23,30,29.9466,43.5484,1350
2016,Mitsubishi,Outlander 2WD,Small Sport Utility Vehicle 2WD,Regular,25,30,32.4118,43.3297,1300
2016,Mitsubishi,Outlander 4WD,Small Sport Utility Vehicle 4WD,Regular,24,29,31.3571,41.284,1350
2016,Mitsubishi,Outlander 4WD,Small Sport Utility Vehicle 4WD,Premium,20,27,24.8004,38.651,1900
2016,Mitsubishi,Outlander Sport 2WD,Small Sport Utility Vehicle 2WD,Regular,24,30,31.3657,43.348,1300
2016,Mitsubishi,Outlander Sport 2WD,Small Sport Utility Vehicle 2WD,Regular,23,28,29.0111,39.2603,1400
2016,Mitsubishi,Outlander Sport 2WD,Small Sport Utility Vehicle 2WD,Regular,23,29,29.2696,41.014,1400
2016,Mitsubishi,Outlander Sport 4WD,Small Sport Utility Vehicle 4WD,Regular,23,29,29.9647,41.0871,1350
2016,Mitsubishi,Outlander Sport 4WD,Small Sport Utility Vehicle 4WD,Regular,22,27,28.621,38.0512,1450
2016,Nissan,370Z,Two Seaters,Premium,19,26,23.5061,36.1357,2000
2016,Nissan,370Z,Two Seaters,Premium,18,25,22.2513,35.6474,2000
2016,Nissan,370Z Roadster,Two Seaters,Premium,18,25,22.7385,34.4969,2000
2016,Nissan,370Z Roadster,Two Seaters,Premium,17,24,21.6995,34.0988,2100
2016,Nissan,Altima,Midsize Cars,Regular,22,31,29,44.8,1350
2016,Nissan,Altima,Midsize Cars,Regular,27,39,37.3343,56.6364,1150
2016,Nissan,Altima SR,Midsize Cars,Regular,26,37,35.4869,53.4804,1150
2016,Nissan,Frontier 2WD,Small Pickup Trucks 2WD,Regular,16,22,19.864,31.2427,1950
2016,Nissan,Frontier 2WD,Small Pickup Trucks 2WD,Regular,17,22,21.5513,31.2752,1850
2016,Nissan,Frontier 2WD,Small Pickup Trucks 2WD,Regular,19,23,24.4612,32.2096,1650
2016,Nissan,Frontier 2WD,Small Pickup Trucks 2WD,Regular,17,22,20.6,31.3,1850
2016,Nissan,Frontier 4WD,Small Pickup Trucks 4WD,Regular,15,21,18.7804,29.0517,2050
2016,Nissan,Frontier 4WD,Small Pickup Trucks 4WD,Regular,16,21,19.8084,29.6718,1950
2016,Nissan,GT-R,Subcompact Cars,Premium,16,22,20.2492,30.0482,2250
2016,Nissan,Juke,Small Station Wagons,Premium,28,32,36.1728,45.924,1450
2016,Nissan,Juke,Small Station Wagons,Premium,27,33,35.7,48.1,1400
2016,Nissan,Juke AWD,Small Station Wagons,Premium,26,31,34.2802,44.3604,1500
2016,Nissan,Juke Nismo RS,Small Station Wagons,Premium,25,31,34.2,44.3,1550
2016,Nissan,Juke Nismo RS AWD,Small Station Wagons,Premium,25,29,32.1,40.6,1650
2016,Nissan,Leaf (24 kW-hr battery pack),Midsize Cars,Electricity,126,101,180.5796,144.616,600
2016,Nissan,Leaf (30 kW-hr battery pack),Midsize Cars,Electricity,124,101,176.5,144.7,600
2016,Nissan,Maxima,Midsize Cars,Premium,22,30,27.4769,43.6282,1700
2016,Nissan,Murano AWD,Midsize Station Wagons,Regular,21,28,26.6568,41.0363,1450
2016,Nissan,Murano FWD,Midsize Station Wagons,Regular,21,28,27.0539,41.9075,1450
2016,Nissan,Murano Hybrid AWD,Midsize Station Wagons,Regular,26,29,33.4527,41.8115,1300
2016,Nissan,Murano Hybrid FWD,Midsize Station Wagons,Regular,27,30,35.6674,43.5393,1200
2016,Nissan,NV200 Cargo Van,Special Purpose Vehicle 2WD,Regular,24,26,31.1,41.1,1400
2016,Nissan,NV200 NYC Taxi,Special Purpose Vehicle 2WD,Regular,23,26,30.2,40.5,1450
2016,Nissan,Pathfinder 2WD,Small Sport Utility Vehicle 2WD,Regular,20,27,25.8,39.1,1500
2016,Nissan,Pathfinder 4WD,Small Sport Utility Vehicle 4WD,Regular,19,26,25.2,37.7,1600
2016,Nissan,Pathfinder 4WD Platinum,Small Sport Utility Vehicle 4WD,Regular,19,26,24.5,36.6,1650
2016,Nissan,Quest,Minivan - 2WD,Regular,20,27,24.8777,38.3118,1600
2016,Nissan,Rogue AWD,Small Sport Utility Vehicle 4WD,Regular,25,31,32.0449,44.8541,1300
2016,Nissan,Rogue FWD,Small Sport Utility Vehicle 2WD,Regular,26,32,33.1036,46.8157,1250
2016,Nissan,Sentra,Midsize Cars,Regular,29,37,38.1797,53.9523,1100
2016,Nissan,Sentra,Midsize Cars,Regular,27,35,34.8,50.6,1150
2016,Nissan,Sentra FE,Midsize Cars,Regular,30,38,40,56.6,1050
2016,Nissan,Versa,Compact Cars,Regular,31,39,41.5018,57.0347,1050
2016,Nissan,Versa,Compact Cars,Regular,26,35,33.7,51.4,1200
2016,Nissan,Versa,Compact Cars,Regular,27,36,36.3122,52,1150
2016,Pagani,Huayra Coupe,Two Seaters,Premium,11,17,12.9,20.4,3250
2016,Porsche,911 Carrera,Minicompact Cars,Premium,20,28,25.6476,39.2484,1850
2016,Porsche,911 Carrera,Minicompact Cars,Premium,19,27,24.1897,38.2499,1900
2016,Porsche,911 Carrera 4,Minicompact Cars,Premium,20,27,25.4965,38.6494,1850
2016,Porsche,911 Carrera 4,Minicompact Cars,Premium,19,27,24.0491,37.8468,1900
2016,Porsche,911 Carrera 4 Cabriolet,Minicompact Cars,Premium,20,27,24.9475,37.5494,1900
2016,Porsche,911 Carrera 4 Cabriolet,Minicompact Cars,Premium,19,26,23.5983,36.5997,2000
2016,Porsche,911 Carrera 4 GTS,Minicompact Cars,Premium,19,25,23.3448,35.7997,2000
2016,Porsche,911 Carrera 4 GTS,Minicompact Cars,Premium,18,25,22.6446,35.6975,2000
2016,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact Cars,Premium,18,25,22.549,35,2000
2016,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact Cars,Premium,18,25,22.0408,35.0989,2100
2016,Porsche,911 Carrera 4S,Minicompact Cars,Premium,19,26,24.3491,36.8989,1900
2016,Porsche,911 Carrera 4S,Minicompact Cars,Premium,19,26,23.3473,36.7494,2000
2016,Porsche,911 Carrera 4S Cabriolet,Minicompact Cars,Premium,19,26,23.6448,36.2483,2000
2016,Porsche,911 Carrera 4S Cabriolet,Minicompact Cars,Premium,18,25,22.9996,35.8989,2000
2016,Porsche,911 Carrera Cabriolet,Minicompact Cars,Premium,21,28,25.9904,39.4499,1850
2016,Porsche,911 Carrera Cabriolet,Minicompact Cars,Premium,19,27,24.0491,37.9499,1900
2016,Porsche,911 Carrera GTS,Minicompact Cars,Premium,19,26,23.3319,36.3499,2000
2016,Porsche,911 Carrera GTS,Minicompact Cars,Premium,18,26,22.793,36.4997,2000
2016,Porsche,911 Carrera GTS Cabriolet,Minicompact Cars,Premium,19,25,23.3448,35.7997,2000
2016,Porsche,911 Carrera GTS Cabriolet,Minicompact Cars,Premium,18,25,22.0408,35.0989,2100
2016,Porsche,911 Carrera S,Minicompact Cars,Premium,20,27,24.9451,37.8997,1900
2016,Porsche,911 Carrera S,Minicompact Cars,Premium,19,27,23.8449,37.9484,1900
2016,Porsche,911 Carrera S Cabriolet,Minicompact Cars,Premium,19,27,24.2934,37.6976,1900
2016,Porsche,911 Carrera S Cabriolet,Minicompact Cars,Premium,19,26,23.6474,37.0494,1900
2016,Porsche,911 GT3,Two Seaters,Premium,15,20,18.2,28.3,2500
2016,Porsche,911 GT3 RS,Two Seaters,Premium,15,20,17.9,27.5,2500
2016,Porsche,911 R,Minicompact Cars,Premium,14,20,17.2,28.2,2650
2016,Porsche,911 Targa 4,Minicompact Cars,Premium,19,26,24.1,36.9,1900
2016,Porsche,911 Targa 4,Minicompact Cars,Premium,18,26,23,36.5,2000
2016,Porsche,911 Targa 4 GTS,Minicompact Cars,Premium,18,25,23.1,35.4,2000
2016,Porsche,911 Targa 4 GTS,Minicompact Cars,Premium,18,25,22.5,35.6,2000
2016,Porsche,911 Targa 4S,Minicompact Cars,Premium,18,25,23.1,35.4,2000
2016,Porsche,911 Targa 4S,Minicompact Cars,Premium,18,25,22.5,35.6,2000
2016,Porsche,911 Turbo,Minicompact Cars,Premium,17,24,21.4702,34.0997,2100
2016,Porsche,911 Turbo Cabriolet,Minicompact Cars,Premium,17,24,21.4702,34.0997,2100
2016,Porsche,911 Turbo S,Minicompact Cars,Premium,17,24,21.4702,34.0997,2100
2016,Porsche,911 Turbo S Cabriolet,Minicompact Cars,Premium,17,24,21.4702,34.0997,2100
2016,Porsche,Boxster,Two Seaters,Premium,22,31,27.9,44.9,1700
2016,Porsche,Boxster,Two Seaters,Premium,20,29,25.9,41.5,1750
2016,Porsche,Boxster GTS,Two Seaters,Premium,21,30,27.2967,43.0998,1700
2016,Porsche,Boxster GTS,Two Seaters,Premium,19,26,24.3984,37,1900
2016,Porsche,Boxster S,Two Seaters,Premium,21,29,26.3,41.9,1750
2016,Porsche,Boxster S,Two Seaters,Premium,20,27,24.8,38.5,1900
2016,Porsche,Boxster Spyder,Two Seaters,Premium,18,24,22.6,33.2,2100
2016,Porsche,Cayenne,Standard Sport Utility Vehicle 4WD,Premium,19,24,23.8,33.8,2000
2016,Porsche,Cayenne GTS,Standard Sport Utility Vehicle 4WD,Premium,16,23,20.2,31.6,2250
2016,Porsche,Cayenne S,Standard Sport Utility Vehicle 4WD,Premium,17,24,21.1,34.1,2100
2016,Porsche,Cayenne S e-Hybrid,Standard Sport Utility Vehicle 4WD,Premium Gas or Electricity,21,24,26.3,33.5,1900
2016,Porsche,Cayenne Turbo,Standard Sport Utility Vehicle 4WD,Premium,14,21,17.5,29.1,2500
2016,Porsche,Cayenne Turbo S,Standard Sport Utility Vehicle 4WD,Premium,14,21,17.5,29.1,2500
2016,Porsche,Cayman,Two Seaters,Premium,22,31,27.9,44.9,1700
2016,Porsche,Cayman,Two Seaters,Premium,20,29,25.9,41.5,1750
2016,Porsche,Cayman GT4,Two Seaters,Premium,18,23,22.2,32.5,2100
2016,Porsche,Cayman GTS,Two Seaters,Premium,21,30,27.2967,43.0998,1700
2016,Porsche,Cayman GTS,Two Seaters,Premium,19,26,24.3984,37,1900
2016,Porsche,Cayman S,Two Seaters,Premium,21,29,26.3,41.9,1750
2016,Porsche,Cayman S,Two Seaters,Premium,20,27,24.8,38.5,1900
2016,Porsche,Macan S,Small Sport Utility Vehicle 4WD,Premium,17,23,21.7,31.9,2250
2016,Porsche,Macan Turbo,Small Sport Utility Vehicle 4WD,Premium,17,23,20.9981,32.5,2250
2016,Porsche,Panamera,Large Cars,Premium,18,28,22.9368,39.0499,1900
2016,Porsche,Panamera 4,Large Cars,Premium,18,27,22.5783,37.5997,2000
2016,Porsche,Panamera 4S,Large Cars,Premium,18,26,21.8941,37.2798,2000
2016,Porsche,Panamera 4S Executive,Large Cars,Premium,17,26,21.4772,36.9989,2100
2016,Porsche,Panamera GTS,Large Cars,Premium,16,24,19.3871,33.7,2250
2016,Porsche,Panamera S,Large Cars,Premium,18,26,21.8941,37.2798,2000
2016,Porsche,Panamera S E-Hybrid,Large Cars,Premium and Electricity,23,29,28.9,41.1,1700
2016,Porsche,Panamera Turbo,Large Cars,Premium,15,24,19.1667,33.7481,2350
2016,Porsche,Panamera Turbo Executive,Large Cars,Premium,15,24,18.9742,33.3,2350
2016,Porsche,Panamera Turbo S,Large Cars,Premium,15,24,19.1667,33.7481,2350
2016,Porsche,Panamera Turbo S Executive,Large Cars,Premium,15,24,18.9742,33.3,2350
2016,Ram,1500 2WD,Standard Pickup Trucks 2WD,Midgrade,14,20,17,27.1,2400
2016,Ram,1500 2WD,Standard Pickup Trucks 2WD,Midgrade,15,22,18.5112,29.8982,2300
2016,Ram,1500 2WD,Standard Pickup Trucks 2WD,Gasoline or E85,17,25,21.1499,34.5499,1750
2016,Ram,1500 4WD,Standard Pickup Trucks 4WD,Midgrade,13,19,16.443,25.5699,2600
2016,Ram,1500 4WD,Standard Pickup Trucks 4WD,Midgrade,15,21,18.1105,28.4148,2300
2016,Ram,1500 4WD,Standard Pickup Trucks 4WD,Gasoline or E85,16,23,20.1,32.3,1850
2016,Ram,1500 HFE 2WD,Standard Pickup Trucks 2WD,Regular,18,25,22.8996,35.3494,1650
2016,Ram,Promaster City,Special Purpose Vehicle 2WD,Regular,21,28,26.6,40.5,1450
2016,Rolls-Royce,Dawn,Compact Cars,Premium,12,19,14.9,26,2800
2016,Rolls-Royce,Ghost,Large Cars,Premium,13,21,15.1,26.4,2800
2016,Rolls-Royce,Ghost EWB,Large Cars,Premium,13,21,15.1,26.4,2800
2016,Rolls-Royce,Phantom,Large Cars,Premium,11,19,13.9,25.6,3000
2016,Rolls-Royce,Phantom Coupe,Compact Cars,Premium,11,19,13.9,25.6,3000
2016,Rolls-Royce,Phantom Drophead Coupe,Compact Cars,Premium,11,19,13.9,25.3,3000
2016,Rolls-Royce,Phantom EWB,Large Cars,Premium,11,19,13.9,25.3,3000
2016,Rolls-Royce,Wraith,Midsize Cars,Premium,13,21,15.5,27.7,2800
2016,Roush Performance,F150 Pickup 2WD,Standard Pickup Trucks 2WD,Premium,12,15,14.9193,21.2207,3250
2016,Roush Performance,F150 Pickup 4WD,Standard Pickup Trucks 4WD,Premium,12,15,14.9193,21.2207,3250
2016,Roush Performance,Stage 3 Mustang,Subcompact Cars,Premium,14,23,16.6,30.1,2500
2016,Roush Performance,Stage 3 Mustang,Subcompact Cars,Premium,13,23,15.2981,29.5997,2650
2016,Scion,FR-S,Minicompact Cars,Premium,24,33,31.5,47.3495,1500
2016,Scion,FR-S,Minicompact Cars,Premium,21,29,27.313,41.8523,1750
2016,Scion,iA,Subcompact Cars,Regular,32,41,43.4626,60.6939,950
2016,Scion,iA,Subcompact Cars,Regular,31,40,40.6327,59.2374,1050
2016,Scion,iM,Midsize Cars,Regular,28,36,37,52.6,1150
2016,Scion,iM,Midsize Cars,Regular,27,35,35.3,50.8,1150
2016,Scion,tC,Compact Cars,Regular,23,30,29.3,43.602,1350
2016,Scion,tC,Compact Cars,Regular,23,30,29.4878,43.1837,1350
2016,smart,fortwo coupe,Two Seaters,Premium,33,39,44.6,59.3,1200
2016,smart,fortwo coupe,Two Seaters,Premium,31,39,41.8,58.4,1250
2016,smart,fortwo electric drive convertible,Two Seaters,Electricity,122,93,173.8,133.2,600
2016,smart,fortwo electric drive coupe,Two Seaters,Electricity,122,93,173.8,133.2,600
2016,Subaru,BRZ,Minicompact Cars,Premium,24,33,31.5,47.3,1500
2016,Subaru,BRZ,Minicompact Cars,Premium,21,29,27.3,41.7,1750
2016,Subaru,Forester AWD,Small Sport Utility Vehicle 4WD,Premium,23,27,29.5,38.6,1700
2016,Subaru,Forester AWD,Small Sport Utility Vehicle 4WD,Regular,24,31,31.3,44.4,1300
2016,Subaru,Forester AWD,Small Sport Utility Vehicle 4WD,Regular,22,28,28.1,40.4,1400
2016,Subaru,Impreza AWD,Compact Cars,Regular,28,36,36.1314,52.2129,1150
2016,Subaru,Impreza AWD,Compact Cars,Regular,25,33,31.9058,48.153,1250
2016,Subaru,Impreza Sport AWD,Small Station Wagons,Regular,27,35,35.2,51.2,1150
2016,Subaru,Impreza Sport AWD,Small Station Wagons,Regular,24,33,30.9,47.1,1300
2016,Subaru,Impreza Wagon AWD,Small Station Wagons,Regular,28,36,36.1314,52.2129,1150
2016,Subaru,Impreza Wagon AWD,Small Station Wagons,Regular,25,33,31.9058,48.153,1250
2016,Subaru,Legacy AWD,Midsize Cars,Regular,26,35,33.6006,51.1883,1200
2016,Subaru,Legacy AWD,Midsize Cars,Regular,20,28,24.9,40.3,1500
2016,Subaru,Outback AWD,Small Sport Utility Vehicle 4WD,Regular,25,32,32.3121,46.4525,1250
2016,Subaru,Outback AWD,Small Sport Utility Vehicle 4WD,Regular,20,27,24.7,38.1,1600
2016,Subaru,WRX,Compact Cars,Premium,18,24,23.007,33.7104,2000
2016,Subaru,WRX,Compact Cars,Premium,20,27,25.8538,38.4492,1850
2016,Subaru,WRX,Compact Cars,Premium,17,23,21.3,32.2,2250
2016,Subaru,XV Crosstrek AWD,Small Sport Utility Vehicle 4WD,Regular,26,33,33.5,47.4,1200
2016,Subaru,XV Crosstrek AWD,Small Sport Utility Vehicle 4WD,Regular,23,30,29.3,43,1350
2016,Subaru,XV Crosstrek Hybrid AWD,Small Sport Utility Vehicle 4WD,Regular,29,33,38.7,48.2,1150
2016,Tesla,Model S (60 kW-hr battery pack),Large Cars,Electricity,98,101,132.2,136.9,650
2016,Tesla,Model S (70 kW-hr battery pack),Large Cars,Electricity,88,90,110.4,113.2,750
2016,Tesla,Model S (75 kW-hr battery pack),Large Cars,Electricity,97,100,132.1,134.9,650
2016,Tesla,Model S (85 kW-hr battery pack),Large Cars,Electricity,88,90,110.4,113.2,750
2016,Tesla,Model S (90 kW-hr battery pack),Large Cars,Electricity,88,90,110.4,113.2,750
2016,Tesla,Model S AWD - 60D,Large Cars,Electricity,101,107,137.5,144.6,600
2016,Tesla,Model S AWD - 70D,Large Cars,Electricity,101,102,133.7,135,650
2016,Tesla,Model S AWD - 75D,Large Cars,Electricity,102,105,137.9,142.7,650
2016,Tesla,Model S AWD - 85D,Large Cars,Electricity,95,106,126.4,140.6,650
2016,Tesla,Model S AWD - 90D,Large Cars,Electricity,101,107,133.6,141.2,650
2016,Tesla,Model S AWD - P100D,Large Cars,Electricity,92,105,125.3,141.6,700
2016,Tesla,Model S AWD - P85D,Large Cars,Electricity,89,98,121.1,132.3,700
2016,Tesla,Model S AWD - P90D,Large Cars,Electricity,91,100,123.7,135.2,700
2016,Tesla,Model X AWD - 60D,Standard Sport Utility Vehicle 4WD,Electricity,91,94,124.3,128.4,700
2016,Tesla,Model X AWD - 75D,Standard Sport Utility Vehicle 4WD,Electricity,91,95,124.2,130,700
2016,Tesla,Model X AWD - 90D,Standard Sport Utility Vehicle 4WD,Electricity,90,94,123,132.6,700
2016,Tesla,Model X AWD - P100D,Standard Sport Utility Vehicle 4WD,Electricity,81,92,111,124.7,750
2016,Tesla,Model X AWD - P90D,Standard Sport Utility Vehicle 4WD,Electricity,89,90,120.7,122.5,750
2016,Toyota,4Runner 2WD,Standard Sport Utility Vehicle 2WD,Regular,17,22,21.1327,30.807,1850
2016,Toyota,4Runner 4WD,Standard Sport Utility Vehicle 4WD,Regular,17,21,20.6784,29.5481,1950
2016,Toyota,4Runner 4WD,Standard Sport Utility Vehicle 4WD,Regular,17,21,20.6784,29.5481,1950
2016,Toyota,Avalon,Midsize Cars,Regular,21,30,26.227,43.6998,1450
2016,Toyota,Avalon Hybrid,Midsize Cars,Regular,40,39,56.0848,54.1578,850
2016,Toyota,Camry,Midsize Cars,Regular,25,34,32,50,1250
2016,Toyota,Camry,Midsize Cars,Regular,21,30,27.1,43.2,1400
2016,Toyota,Camry Hybrid LE,Midsize Cars,Regular,42,38,58.5479,56.1496,850
2016,Toyota,Camry Hybrid XLE/SE,Midsize Cars,Regular,40,37,55.0793,54.5766,900
2016,Toyota,Corolla,Midsize Cars,Regular,28,36,37.4093,52.3878,1150
2016,Toyota,Corolla,Midsize Cars,Regular,29,37,37.5,54.1,1100
2016,Toyota,Corolla,Midsize Cars,Regular,27,35,35.4,51.7,1150
2016,Toyota,Corolla,Midsize Cars,Regular,28,36,36.4658,52.797,1150
2016,Toyota,Corolla LE Eco,Midsize Cars,Regular,30,40,39.8449,59.4973,1050
2016,Toyota,Corolla LE Eco,Midsize Cars,Regular,30,38,39.8449,56.272,1050
2016,Toyota,Highlander 2WD,Small Sport Utility Vehicle 2WD,Regular,20,25,25.4,38.4,1600
2016,Toyota,Highlander 2WD,Small Sport Utility Vehicle 2WD,Regular,19,25,23.2406,34.7939,1650
2016,Toyota,Highlander AWD,Standard Sport Utility Vehicle 4WD,Regular,18,24,22.8,33.7,1750
2016,Toyota,Highlander Hybrid 4WD,Standard Sport Utility Vehicle 4WD,Regular,27,28,38.6028,38.7334,1250
2016,Toyota,Highlander Hybrid 4WD LE Plus,Standard Sport Utility Vehicle 4WD,Regular,28,28,39.1,38.5977,1250
2016,Toyota,Land Cruiser Wagon 4WD,Standard Sport Utility Vehicle 4WD,Regular,13,18,16.1486,25.1499,2350
2016,Toyota,Prius,Midsize Cars,Regular,54,50,76.0467,71.5838,650
2016,Toyota,Prius c,Compact Cars,Regular,53,46,71.809,69.5657,700
2016,Toyota,Prius Eco,Midsize Cars,Regular,58,53,83.5598,77.7618,600
2016,Toyota,Prius v,Midsize Station Wagons,Regular,43,39,59.9822,57.6515,850
2016,Toyota,RAV4,Small Sport Utility Vehicle 2WD,Regular,23,29,29.3,42.1,1400
2016,Toyota,RAV4 AWD,Small Sport Utility Vehicle 4WD,Regular,22,28,28.5,40.4,1400
2016,Toyota,RAV4 Hybrid AWD,Small Sport Utility Vehicle 4WD,Regular,34,30,45.8712,43.4282,1100
2016,Toyota,RAV4 LE/XLE,Small Sport Utility Vehicle 2WD,Regular,23,30,30.1,43.4,1350
2016,Toyota,RAV4 Limited AWD/SE AWD,Small Sport Utility Vehicle 4WD,Regular,22,28,27.9388,39.9833,1450
2016,Toyota,Sequoia 2WD,Standard Sport Utility Vehicle 2WD,Regular,13,17,15.87,23.9434,2350
2016,Toyota,Sequoia 4WD,Standard Sport Utility Vehicle 4WD,Regular,13,17,15.4706,23.6906,2500
2016,Toyota,Sequoia 4WD FFV,Standard Sport Utility Vehicle 4WD,Gasoline or E85,13,17,15.6473,23.9474,2350
2016,Toyota,Sienna 2WD,Minivan - 2WD,Regular,18,25,22.6191,34.6806,1650
